Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6gh8(chain_b)_Lujo_Amb17619928_uff_E=2002.92,-5.5,1.967,1.373
6gh8(chain_b)_Lujo_Amb17619928_uff_E=2002.92,-5.4,8.783,5.031
6gh8(chain_b)_Lujo_Amb17619928_uff_E=2002.92,-5.4,12.501,6.587
6gh8(chain_b)_Lujo_Amb17619928_uff_E=2002.92,-5.4,3.54,2.3
6gh8(chain_b)_Lujo_Amb17619932_uff_E=355.29,-5.5,0.0,0.0
6gh8(chain_b)_Lujo_Amb17619932_uff_E=355.29,-5.5,24.307,22.817
6gh8(chain_b)_Lujo_Amb17619932_uff_E=355.29,-5.5,24.459,22.783
6gh8(chain_b)_Lujo_Amb17619932_uff_E=355.29,-5.2,24.562,23.208
6gh8(chain_b)_Lujo_Amb17619932_uff_E=355.29,-5.2,24.45,23.398
6gh8(chain_b)_Lujo_Amb17619932_uff_E=355.29,-5.1,25.836,24.474
6gh8(chain_b)_Lujo_Amb17619932_uff_E=355.29,-5.1,24.662,23.437
6gh8(chain_b)_Lujo_Amb17619932_uff_E=355.29,-4.9,8.498,4.088
6gh8(chain_b)_Lujo_Amb17619932_uff_E=355.29,-4.9,25.737,24.606
6gh8(chain_b)_Lujo_Amb17621280_uff_E=472.66,-5.0,0.0,0.0
6gh8(chain_b)_Lujo_Amb17621280_uff_E=472.66,-5.0,1.901,1.505
6gh8(chain_b)_Lujo_Amb17621280_uff_E=472.66,-4.8,2.066,1.599
6gh8(chain_b)_Lujo_Amb17621280_uff_E=472.66,-4.7,4.111,2.397
6gh8(chain_b)_Lujo_Amb17621280_uff_E=472.66,-4.7,24.137,22.826
6gh8(chain_b)_Lujo_Amb17621280_uff_E=472.66,-4.6,3.612,2.602
6gh8(chain_b)_Lujo_Amb17621280_uff_E=472.66,-4.6,13.072,11.233
6gh8(chain_b)_Lujo_Amb17621280_uff_E=472.66,-4.5,2.898,1.843
6gh8(chain_b)_Lujo_Amb17621280_uff_E=472.66,-4.5,23.634,21.935
6gh8(chain_b)_Lujo_Amb17621281_uff_E=393.50,-5.5,0.0,0.0
6gh8(chain_b)_Lujo_Amb17621281_uff_E=393.50,-4.9,6.414,3.601
6gh8(chain_b)_Lujo_Amb17621281_uff_E=393.50,-4.8,6.598,4.12
6gh8(chain_b)_Lujo_Amb17621281_uff_E=393.50,-4.8,3.687,2.117
6gh8(chain_b)_Lujo_Amb17621281_uff_E=393.50,-4.8,17.74,16.535
6gh8(chain_b)_Lujo_Amb17621281_uff_E=393.50,-4.8,2.864,2.022
6gh8(chain_b)_Lujo_Amb17621281_uff_E=393.50,-4.7,23.779,21.823
6gh8(chain_b)_Lujo_Amb17621281_uff_E=393.50,-4.7,8.666,6.206
6gh8(chain_b)_Lujo_Amb17621281_uff_E=393.50,-4.6,26.479,24.613
6gh8(chain_b)_Lujo_Amb17940797_uff_E=108.11,-4.9,0.0,0.0
6gh8(chain_b)_Lujo_Amb17940797_uff_E=108.11,-4.7,4.547,2.973
6gh8(chain_b)_Lujo_Amb17940797_uff_E=108.11,-4.5,3.491,2.256
6gh8(chain_b)_Lujo_Amb17940797_uff_E=108.11,-4.4,29.814,29.028
6gh8(chain_b)_Lujo_Amb17940797_uff_E=108.11,-4.3,23.877,22.871
6gh8(chain_b)_Lujo_Amb17940797_uff_E=108.11,-4.3,25.148,22.864
6gh8(chain_b)_Lujo_Amb17940797_uff_E=108.11,-4.3,5.952,4.152
6gh8(chain_b)_Lujo_Amb17940797_uff_E=108.11,-4.2,6.251,4.115
6gh8(chain_b)_Lujo_Amb17940797_uff_E=108.11,-4.1,5.515,3.719
6gh8(chain_b)_Lujo_Amb18127827_uff_E=39.77,-4.0,0.0,0.0
6gh8(chain_b)_Lujo_Amb18127827_uff_E=39.77,-3.9,11.268,10.632
6gh8(chain_b)_Lujo_Amb18127827_uff_E=39.77,-3.8,4.151,1.973
6gh8(chain_b)_Lujo_Amb18127827_uff_E=39.77,-3.7,26.363,25.637
6gh8(chain_b)_Lujo_Amb18127827_uff_E=39.77,-3.6,15.694,14.363
6gh8(chain_b)_Lujo_Amb18127827_uff_E=39.77,-3.6,15.636,14.269
6gh8(chain_b)_Lujo_Amb18127827_uff_E=39.77,-3.6,11.738,11.112
6gh8(chain_b)_Lujo_Amb18127827_uff_E=39.77,-3.5,25.944,24.847
6gh8(chain_b)_Lujo_Amb18127827_uff_E=39.77,-3.5,16.454,14.722
6gh8(chain_b)_Lujo_Amb18652209_uff_E=190.90,-3.9,0.0,0.0
6gh8(chain_b)_Lujo_Amb18652209_uff_E=190.90,-3.7,12.401,11.421
6gh8(chain_b)_Lujo_Amb18652209_uff_E=190.90,-3.7,2.283,1.591
6gh8(chain_b)_Lujo_Amb18652209_uff_E=190.90,-3.7,3.609,1.595
6gh8(chain_b)_Lujo_Amb18652209_uff_E=190.90,-3.7,15.595,13.992
6gh8(chain_b)_Lujo_Amb18652209_uff_E=190.90,-3.5,14.776,13.335
6gh8(chain_b)_Lujo_Amb18652209_uff_E=190.90,-3.4,25.757,24.836
6gh8(chain_b)_Lujo_Amb18652209_uff_E=190.90,-3.3,12.127,11.543
6gh8(chain_b)_Lujo_Amb18652209_uff_E=190.90,-3.3,30.203,29.276
6gh8(chain_b)_Lujo_Amb18788229_uff_E=274.10,-3.6,0.0,0.0
6gh8(chain_b)_Lujo_Amb18788229_uff_E=274.10,-3.6,23.601,22.455
6gh8(chain_b)_Lujo_Amb18788229_uff_E=274.10,-3.5,24.831,23.638
6gh8(chain_b)_Lujo_Amb18788229_uff_E=274.10,-3.5,23.497,22.482
6gh8(chain_b)_Lujo_Amb18788229_uff_E=274.10,-3.5,1.541,1.399
6gh8(chain_b)_Lujo_Amb18788229_uff_E=274.10,-3.5,23.12,22.502
6gh8(chain_b)_Lujo_Amb18788229_uff_E=274.10,-3.4,3.167,1.907
6gh8(chain_b)_Lujo_Amb18788229_uff_E=274.10,-3.4,16.023,14.802
6gh8(chain_b)_Lujo_Amb18788229_uff_E=274.10,-3.3,3.192,2.378
6gh8(chain_b)_Lujo_Amb18790884_uff_E=294.94,-3.9,0.0,0.0
6gh8(chain_b)_Lujo_Amb18790884_uff_E=294.94,-3.8,4.167,2.921
6gh8(chain_b)_Lujo_Amb18790884_uff_E=294.94,-3.8,2.905,2.297
6gh8(chain_b)_Lujo_Amb18790884_uff_E=294.94,-3.7,3.628,1.598
6gh8(chain_b)_Lujo_Amb18790884_uff_E=294.94,-3.7,4.214,2.871
6gh8(chain_b)_Lujo_Amb18790884_uff_E=294.94,-3.7,23.181,22.199
6gh8(chain_b)_Lujo_Amb18790884_uff_E=294.94,-3.6,22.633,21.71
6gh8(chain_b)_Lujo_Amb18790884_uff_E=294.94,-3.5,25.353,23.997
6gh8(chain_b)_Lujo_Amb18790884_uff_E=294.94,-3.5,3.44,2.147
6gh8(chain_b)_Lujo_Amb19130236_uff_E=4899.56,-5.8,0.0,0.0
6gh8(chain_b)_Lujo_Amb19130236_uff_E=4899.56,-5.6,4.944,2.568
6gh8(chain_b)_Lujo_Amb19130236_uff_E=4899.56,-5.6,20.255,19.107
6gh8(chain_b)_Lujo_Amb19130236_uff_E=4899.56,-5.5,2.32,1.688
6gh8(chain_b)_Lujo_Amb19130236_uff_E=4899.56,-5.2,23.567,22.809
6gh8(chain_b)_Lujo_Amb19130236_uff_E=4899.56,-5.1,23.794,22.911
6gh8(chain_b)_Lujo_Amb19130236_uff_E=4899.56,-5.1,3.19,1.951
6gh8(chain_b)_Lujo_Amb19130236_uff_E=4899.56,-5.1,21.309,20.214
6gh8(chain_b)_Lujo_Amb19130236_uff_E=4899.56,-5.1,3.005,2.011
6gh8(chain_b)_Lujo_Amb19130279_uff_E=4512.44,-5.6,0.0,0.0
6gh8(chain_b)_Lujo_Amb19130279_uff_E=4512.44,-5.5,2.827,1.788
6gh8(chain_b)_Lujo_Amb19130279_uff_E=4512.44,-5.5,23.479,22.688
6gh8(chain_b)_Lujo_Amb19130279_uff_E=4512.44,-5.4,23.954,23.01
6gh8(chain_b)_Lujo_Amb19130279_uff_E=4512.44,-5.1,2.446,1.953
6gh8(chain_b)_Lujo_Amb19130279_uff_E=4512.44,-5.1,2.387,0.744
6gh8(chain_b)_Lujo_Amb19130279_uff_E=4512.44,-5.1,23.032,22.216
6gh8(chain_b)_Lujo_Amb19130279_uff_E=4512.44,-5.1,24.233,23.38
6gh8(chain_b)_Lujo_Amb19130279_uff_E=4512.44,-5.0,24.03,23.324
6gh8(chain_b)_Lujo_Amb19130290_uff_E=4862.53,-5.8,0.0,0.0
6gh8(chain_b)_Lujo_Amb19130290_uff_E=4862.53,-5.6,24.133,23.39
6gh8(chain_b)_Lujo_Amb19130290_uff_E=4862.53,-5.6,2.819,1.665
6gh8(chain_b)_Lujo_Amb19130290_uff_E=4862.53,-5.6,24.424,23.597
6gh8(chain_b)_Lujo_Amb19130290_uff_E=4862.53,-5.5,24.761,23.915
6gh8(chain_b)_Lujo_Amb19130290_uff_E=4862.53,-5.4,4.176,3.041
6gh8(chain_b)_Lujo_Amb19130290_uff_E=4862.53,-5.4,2.497,0.884
6gh8(chain_b)_Lujo_Amb19130290_uff_E=4862.53,-5.3,23.213,22.504
6gh8(chain_b)_Lujo_Amb19130290_uff_E=4862.53,-5.0,15.398,14.362
6gh8(chain_b)_Lujo_Amb19130294_uff_E=4125.65,-4.9,0.0,0.0
6gh8(chain_b)_Lujo_Amb19130294_uff_E=4125.65,-4.9,25.058,24.151
6gh8(chain_b)_Lujo_Amb19130294_uff_E=4125.65,-4.6,13.102,12.994
6gh8(chain_b)_Lujo_Amb19130294_uff_E=4125.65,-4.6,13.622,13.143
6gh8(chain_b)_Lujo_Amb19130294_uff_E=4125.65,-4.5,20.167,18.93
6gh8(chain_b)_Lujo_Amb19130294_uff_E=4125.65,-4.5,23.772,23.153
6gh8(chain_b)_Lujo_Amb19130294_uff_E=4125.65,-4.5,3.885,1.789
6gh8(chain_b)_Lujo_Amb19130294_uff_E=4125.65,-4.3,25.809,24.891
6gh8(chain_b)_Lujo_Amb19130294_uff_E=4125.65,-4.2,26.94,26.181
6gh8(chain_b)_Lujo_Amb19130786_uff_E=973.56,-7.7,0.0,0.0
6gh8(chain_b)_Lujo_Amb19130786_uff_E=973.56,-7.3,9.136,3.305
6gh8(chain_b)_Lujo_Amb19130786_uff_E=973.56,-7.2,20.789,16.991
6gh8(chain_b)_Lujo_Amb19130786_uff_E=973.56,-7.1,20.369,16.37
6gh8(chain_b)_Lujo_Amb19130786_uff_E=973.56,-7.1,6.157,3.108
6gh8(chain_b)_Lujo_Amb19130786_uff_E=973.56,-7.0,22.994,15.899
6gh8(chain_b)_Lujo_Amb19130786_uff_E=973.56,-6.8,23.01,16.665
6gh8(chain_b)_Lujo_Amb19130786_uff_E=973.56,-6.8,12.196,3.87
6gh8(chain_b)_Lujo_Amb19130786_uff_E=973.56,-6.8,21.072,16.873
6gh8(chain_b)_Lujo_Amb19130787_uff_E=1221.61,-7.7,0.0,0.0
6gh8(chain_b)_Lujo_Amb19130787_uff_E=1221.61,-7.3,9.535,5.521
6gh8(chain_b)_Lujo_Amb19130787_uff_E=1221.61,-7.3,20.594,16.748
6gh8(chain_b)_Lujo_Amb19130787_uff_E=1221.61,-7.3,20.201,16.849
6gh8(chain_b)_Lujo_Amb19130787_uff_E=1221.61,-7.2,13.313,5.276
6gh8(chain_b)_Lujo_Amb19130787_uff_E=1221.61,-7.2,8.847,4.997
6gh8(chain_b)_Lujo_Amb19130787_uff_E=1221.61,-7.2,21.788,17.457
6gh8(chain_b)_Lujo_Amb19130787_uff_E=1221.61,-7.0,20.991,17.014
6gh8(chain_b)_Lujo_Amb19130787_uff_E=1221.61,-7.0,13.395,5.285
6gh8(chain_b)_Lujo_Amb19131433_uff_E=877.04,-7.4,0.0,0.0
6gh8(chain_b)_Lujo_Amb19131433_uff_E=877.04,-7.4,4.241,2.424
6gh8(chain_b)_Lujo_Amb19131433_uff_E=877.04,-7.2,4.746,2.232
6gh8(chain_b)_Lujo_Amb19131433_uff_E=877.04,-7.2,22.327,18.212
6gh8(chain_b)_Lujo_Amb19131433_uff_E=877.04,-7.0,22.266,18.235
6gh8(chain_b)_Lujo_Amb19131433_uff_E=877.04,-6.5,4.648,2.334
6gh8(chain_b)_Lujo_Amb19131433_uff_E=877.04,-6.5,5.176,2.607
6gh8(chain_b)_Lujo_Amb19131433_uff_E=877.04,-6.4,5.511,2.923
6gh8(chain_b)_Lujo_Amb19131433_uff_E=877.04,-6.4,22.748,18.244
6gh8(chain_b)_Lujo_Amb19131710_uff_E=47.71,-4.6,0.0,0.0
6gh8(chain_b)_Lujo_Amb19131710_uff_E=47.71,-4.3,14.518,12.919
6gh8(chain_b)_Lujo_Amb19131710_uff_E=47.71,-4.2,13.282,11.816
6gh8(chain_b)_Lujo_Amb19131710_uff_E=47.71,-4.1,15.519,13.051
6gh8(chain_b)_Lujo_Amb19131710_uff_E=47.71,-4.1,25.155,24.091
6gh8(chain_b)_Lujo_Amb19131710_uff_E=47.71,-4.1,13.134,11.956
6gh8(chain_b)_Lujo_Amb19131710_uff_E=47.71,-4.1,14.225,12.799
6gh8(chain_b)_Lujo_Amb19131710_uff_E=47.71,-3.9,4.758,2.546
6gh8(chain_b)_Lujo_Amb19131710_uff_E=47.71,-3.9,12.441,11.079
6gh8(chain_b)_Lujo_Amb19132358_uff_E=905.69,-7.6,0.0,0.0
6gh8(chain_b)_Lujo_Amb19132358_uff_E=905.69,-7.5,20.402,16.856
6gh8(chain_b)_Lujo_Amb19132358_uff_E=905.69,-7.0,22.569,17.927
6gh8(chain_b)_Lujo_Amb19132358_uff_E=905.69,-6.7,22.776,18.484
6gh8(chain_b)_Lujo_Amb19132358_uff_E=905.69,-6.6,20.287,16.695
6gh8(chain_b)_Lujo_Amb19132358_uff_E=905.69,-6.6,11.136,3.405
6gh8(chain_b)_Lujo_Amb19132358_uff_E=905.69,-6.5,3.472,1.954
6gh8(chain_b)_Lujo_Amb19132358_uff_E=905.69,-6.4,9.797,3.126
6gh8(chain_b)_Lujo_Amb19132358_uff_E=905.69,-6.4,21.673,16.927
6gh8(chain_b)_Lujo_Amb19132359_uff_E=836.46,-7.3,0.0,0.0
6gh8(chain_b)_Lujo_Amb19132359_uff_E=836.46,-7.3,22.782,18.826
6gh8(chain_b)_Lujo_Amb19132359_uff_E=836.46,-7.2,20.354,16.696
6gh8(chain_b)_Lujo_Amb19132359_uff_E=836.46,-7.1,20.426,16.739
6gh8(chain_b)_Lujo_Amb19132359_uff_E=836.46,-7.0,2.762,1.686
6gh8(chain_b)_Lujo_Amb19132359_uff_E=836.46,-6.8,20.91,17.271
6gh8(chain_b)_Lujo_Amb19132359_uff_E=836.46,-6.8,19.004,15.535
6gh8(chain_b)_Lujo_Amb19132359_uff_E=836.46,-6.3,10.482,3.132
6gh8(chain_b)_Lujo_Amb19132359_uff_E=836.46,-6.3,20.717,16.964
6gh8(chain_b)_Lujo_Amb19133813_uff_E=392.87,-5.5,0.0,0.0
6gh8(chain_b)_Lujo_Amb19133813_uff_E=392.87,-5.5,4.145,2.536
6gh8(chain_b)_Lujo_Amb19133813_uff_E=392.87,-5.3,21.738,20.621
6gh8(chain_b)_Lujo_Amb19133813_uff_E=392.87,-5.3,6.043,2.086
6gh8(chain_b)_Lujo_Amb19133813_uff_E=392.87,-5.2,9.722,4.942
6gh8(chain_b)_Lujo_Amb19133813_uff_E=392.87,-5.1,2.411,1.374
6gh8(chain_b)_Lujo_Amb19133813_uff_E=392.87,-5.0,5.944,3.936
6gh8(chain_b)_Lujo_Amb19133813_uff_E=392.87,-5.0,24.778,23.679
6gh8(chain_b)_Lujo_Amb19133813_uff_E=392.87,-4.9,23.59,21.979
6gh8(chain_b)_Lujo_Amb1966618_uff_E=466.25,-6.0,0.0,0.0
6gh8(chain_b)_Lujo_Amb1966618_uff_E=466.25,-5.9,24.737,22.725
6gh8(chain_b)_Lujo_Amb1966618_uff_E=466.25,-5.9,8.46,3.021
6gh8(chain_b)_Lujo_Amb1966618_uff_E=466.25,-5.6,3.434,2.23
6gh8(chain_b)_Lujo_Amb1966618_uff_E=466.25,-5.6,23.833,21.862
6gh8(chain_b)_Lujo_Amb1966618_uff_E=466.25,-5.5,2.898,2.099
6gh8(chain_b)_Lujo_Amb1966618_uff_E=466.25,-5.4,22.035,20.179
6gh8(chain_b)_Lujo_Amb1966618_uff_E=466.25,-5.4,9.579,5.959
6gh8(chain_b)_Lujo_Amb1966618_uff_E=466.25,-5.4,8.912,5.03
6gh8(chain_b)_Lujo_Amb19848993_uff_E=606.41,-7.0,0.0,0.0
6gh8(chain_b)_Lujo_Amb19848993_uff_E=606.41,-6.7,5.476,3.256
6gh8(chain_b)_Lujo_Amb19848993_uff_E=606.41,-6.6,9.454,4.116
6gh8(chain_b)_Lujo_Amb19848993_uff_E=606.41,-6.4,22.777,19.999
6gh8(chain_b)_Lujo_Amb19848993_uff_E=606.41,-6.3,21.684,18.404
6gh8(chain_b)_Lujo_Amb19848993_uff_E=606.41,-6.1,5.23,2.8
6gh8(chain_b)_Lujo_Amb19848993_uff_E=606.41,-6.1,23.195,19.668
6gh8(chain_b)_Lujo_Amb19848993_uff_E=606.41,-6.1,21.712,18.194
6gh8(chain_b)_Lujo_Amb19848993_uff_E=606.41,-6.0,2.091,1.662
6gh8(chain_b)_Lujo_Amb20093366_uff_E=104.55,-3.8,0.0,0.0
6gh8(chain_b)_Lujo_Amb20093366_uff_E=104.55,-3.7,2.523,2.235
6gh8(chain_b)_Lujo_Amb20093366_uff_E=104.55,-3.6,11.916,11.372
6gh8(chain_b)_Lujo_Amb20093366_uff_E=104.55,-3.5,12.367,11.723
6gh8(chain_b)_Lujo_Amb20093366_uff_E=104.55,-3.4,11.841,11.463
6gh8(chain_b)_Lujo_Amb20093366_uff_E=104.55,-3.3,12.775,12.011
6gh8(chain_b)_Lujo_Amb20093366_uff_E=104.55,-3.3,12.513,11.935
6gh8(chain_b)_Lujo_Amb20093366_uff_E=104.55,-3.3,3.847,1.177
6gh8(chain_b)_Lujo_Amb20093366_uff_E=104.55,-3.2,23.763,23.333
6gh8(chain_b)_Lujo_Amb21937059_uff_E=409.24,-4.6,0.0,0.0
6gh8(chain_b)_Lujo_Amb21937059_uff_E=409.24,-4.6,23.814,22.627
6gh8(chain_b)_Lujo_Amb21937059_uff_E=409.24,-4.5,24.771,23.835
6gh8(chain_b)_Lujo_Amb21937059_uff_E=409.24,-4.5,14.874,13.935
6gh8(chain_b)_Lujo_Amb21937059_uff_E=409.24,-4.4,25.149,24.243
6gh8(chain_b)_Lujo_Amb21937059_uff_E=409.24,-4.4,15.598,14.491
6gh8(chain_b)_Lujo_Amb21937059_uff_E=409.24,-4.4,3.034,2.554
6gh8(chain_b)_Lujo_Amb21937059_uff_E=409.24,-4.3,24.28,23.16
6gh8(chain_b)_Lujo_Amb21937059_uff_E=409.24,-4.1,23.718,23.231
6gh8(chain_b)_Lujo_Amb22015349_uff_E=62.33,-4.9,0.0,0.0
6gh8(chain_b)_Lujo_Amb22015349_uff_E=62.33,-4.6,2.611,1.651
6gh8(chain_b)_Lujo_Amb22015349_uff_E=62.33,-4.5,3.516,2.046
6gh8(chain_b)_Lujo_Amb22015349_uff_E=62.33,-4.4,25.222,24.283
6gh8(chain_b)_Lujo_Amb22015349_uff_E=62.33,-4.4,25.286,24.387
6gh8(chain_b)_Lujo_Amb22015349_uff_E=62.33,-4.3,2.662,2.425
6gh8(chain_b)_Lujo_Amb22015349_uff_E=62.33,-4.2,24.707,23.874
6gh8(chain_b)_Lujo_Amb22015349_uff_E=62.33,-4.1,1.897,1.843
6gh8(chain_b)_Lujo_Amb22015349_uff_E=62.33,-4.1,23.753,22.821
6gh8(chain_b)_Lujo_Amb22264600_uff_E=606.61,-6.4,0.0,0.0
6gh8(chain_b)_Lujo_Amb22264600_uff_E=606.61,-6.4,1.926,0.47
6gh8(chain_b)_Lujo_Amb22264600_uff_E=606.61,-6.3,19.476,15.987
6gh8(chain_b)_Lujo_Amb22264600_uff_E=606.61,-6.3,8.984,4.466
6gh8(chain_b)_Lujo_Amb22264600_uff_E=606.61,-6.2,19.522,15.981
6gh8(chain_b)_Lujo_Amb22264600_uff_E=606.61,-6.1,18.782,15.573
6gh8(chain_b)_Lujo_Amb22264600_uff_E=606.61,-6.1,19.549,16.106
6gh8(chain_b)_Lujo_Amb22264600_uff_E=606.61,-6.0,19.827,15.72
6gh8(chain_b)_Lujo_Amb22264600_uff_E=606.61,-5.9,3.313,2.041
6gh8(chain_b)_Lujo_Amb22348149_uff_E=55.06,-4.6,0.0,0.0
6gh8(chain_b)_Lujo_Amb22348149_uff_E=55.06,-4.4,24.592,23.459
6gh8(chain_b)_Lujo_Amb22348149_uff_E=55.06,-4.4,24.539,23.331
6gh8(chain_b)_Lujo_Amb22348149_uff_E=55.06,-4.4,5.381,2.349
6gh8(chain_b)_Lujo_Amb22348149_uff_E=55.06,-4.4,5.568,2.434
6gh8(chain_b)_Lujo_Amb22348149_uff_E=55.06,-4.3,25.232,23.97
6gh8(chain_b)_Lujo_Amb22348149_uff_E=55.06,-4.2,7.209,5.151
6gh8(chain_b)_Lujo_Amb22348149_uff_E=55.06,-4.2,5.124,2.456
6gh8(chain_b)_Lujo_Amb22348149_uff_E=55.06,-4.2,6.59,5.059
6gh8(chain_b)_Lujo_Amb22349444_uff_E=77.19,-4.0,0.0,0.0
6gh8(chain_b)_Lujo_Amb22349444_uff_E=77.19,-3.8,11.821,11.225
6gh8(chain_b)_Lujo_Amb22349444_uff_E=77.19,-3.7,4.433,1.834
6gh8(chain_b)_Lujo_Amb22349444_uff_E=77.19,-3.6,12.715,11.555
6gh8(chain_b)_Lujo_Amb22349444_uff_E=77.19,-3.6,23.829,22.699
6gh8(chain_b)_Lujo_Amb22349444_uff_E=77.19,-3.5,23.001,22.052
6gh8(chain_b)_Lujo_Amb22349444_uff_E=77.19,-3.4,20.89,19.444
6gh8(chain_b)_Lujo_Amb22349444_uff_E=77.19,-3.3,3.831,2.656
6gh8(chain_b)_Lujo_Amb22349444_uff_E=77.19,-3.3,20.37,18.92
6gh8(chain_b)_Lujo_Amb22351759_uff_E=755.93,-4.4,0.0,0.0
6gh8(chain_b)_Lujo_Amb22351759_uff_E=755.93,-4.2,25.678,24.485
6gh8(chain_b)_Lujo_Amb22351759_uff_E=755.93,-4.2,12.581,11.425
6gh8(chain_b)_Lujo_Amb22351759_uff_E=755.93,-4.1,26.05,24.624
6gh8(chain_b)_Lujo_Amb22351759_uff_E=755.93,-4.0,26.238,24.476
6gh8(chain_b)_Lujo_Amb22351759_uff_E=755.93,-4.0,3.927,1.765
6gh8(chain_b)_Lujo_Amb22351759_uff_E=755.93,-4.0,25.941,24.572
6gh8(chain_b)_Lujo_Amb22351759_uff_E=755.93,-3.9,3.217,2.238
6gh8(chain_b)_Lujo_Amb22351759_uff_E=755.93,-3.9,25.989,25.034
6gh8(chain_b)_Lujo_Amb22369402_uff_E=755.93,-4.4,0.0,0.0
6gh8(chain_b)_Lujo_Amb22369402_uff_E=755.93,-4.2,25.41,24.459
6gh8(chain_b)_Lujo_Amb22369402_uff_E=755.93,-4.2,26.11,24.689
6gh8(chain_b)_Lujo_Amb22369402_uff_E=755.93,-4.1,14.035,12.918
6gh8(chain_b)_Lujo_Amb22369402_uff_E=755.93,-4.1,2.298,1.731
6gh8(chain_b)_Lujo_Amb22369402_uff_E=755.93,-4.1,12.749,11.529
6gh8(chain_b)_Lujo_Amb22369402_uff_E=755.93,-4.1,12.743,11.667
6gh8(chain_b)_Lujo_Amb22369402_uff_E=755.93,-4.0,26.22,24.933
6gh8(chain_b)_Lujo_Amb22369402_uff_E=755.93,-4.0,26.187,24.827
6gh8(chain_b)_Lujo_Amb22388305_uff_E=45.01,-3.7,0.0,0.0
6gh8(chain_b)_Lujo_Amb22388305_uff_E=45.01,-3.6,3.568,2.664
6gh8(chain_b)_Lujo_Amb22388305_uff_E=45.01,-3.6,3.525,2.967
6gh8(chain_b)_Lujo_Amb22388305_uff_E=45.01,-3.5,3.112,2.358
6gh8(chain_b)_Lujo_Amb22388305_uff_E=45.01,-3.5,20.272,19.584
6gh8(chain_b)_Lujo_Amb22388305_uff_E=45.01,-3.5,25.095,24.471
6gh8(chain_b)_Lujo_Amb22388305_uff_E=45.01,-3.5,3.73,3.142
6gh8(chain_b)_Lujo_Amb22388305_uff_E=45.01,-3.4,2.633,2.259
6gh8(chain_b)_Lujo_Amb22388305_uff_E=45.01,-3.3,25.007,24.43
6gh8(chain_b)_Lujo_Amb22499426_uff_E=62.43,-4.7,0.0,0.0
6gh8(chain_b)_Lujo_Amb22499426_uff_E=62.43,-4.5,3.493,2.732
6gh8(chain_b)_Lujo_Amb22499426_uff_E=62.43,-4.5,25.515,24.072
6gh8(chain_b)_Lujo_Amb22499426_uff_E=62.43,-4.4,2.94,1.98
6gh8(chain_b)_Lujo_Amb22499426_uff_E=62.43,-4.4,5.832,5.023
6gh8(chain_b)_Lujo_Amb22499426_uff_E=62.43,-4.2,3.573,2.848
6gh8(chain_b)_Lujo_Amb22499426_uff_E=62.43,-4.2,3.767,2.79
6gh8(chain_b)_Lujo_Amb22499426_uff_E=62.43,-4.2,23.612,22.754
6gh8(chain_b)_Lujo_Amb22499426_uff_E=62.43,-4.2,23.82,22.869
6gh8(chain_b)_Lujo_Amb24084695_uff_E=872.46,-7.2,0.0,0.0
6gh8(chain_b)_Lujo_Amb24084695_uff_E=872.46,-7.1,20.346,16.673
6gh8(chain_b)_Lujo_Amb24084695_uff_E=872.46,-7.1,20.413,16.759
6gh8(chain_b)_Lujo_Amb24084695_uff_E=872.46,-6.9,22.98,19.19
6gh8(chain_b)_Lujo_Amb24084695_uff_E=872.46,-6.8,20.238,16.725
6gh8(chain_b)_Lujo_Amb24084695_uff_E=872.46,-6.6,20.545,17.046
6gh8(chain_b)_Lujo_Amb24084695_uff_E=872.46,-6.6,21.386,18.014
6gh8(chain_b)_Lujo_Amb24084695_uff_E=872.46,-6.5,20.56,16.618
6gh8(chain_b)_Lujo_Amb24084695_uff_E=872.46,-6.5,8.883,5.385
6gh8(chain_b)_Lujo_Amb24084696_uff_E=909.46,-7.7,0.0,0.0
6gh8(chain_b)_Lujo_Amb24084696_uff_E=909.46,-7.6,2.591,1.604
6gh8(chain_b)_Lujo_Amb24084696_uff_E=909.46,-7.4,2.967,1.223
6gh8(chain_b)_Lujo_Amb24084696_uff_E=909.46,-7.4,21.386,16.208
6gh8(chain_b)_Lujo_Amb24084696_uff_E=909.46,-7.0,20.873,16.331
6gh8(chain_b)_Lujo_Amb24084696_uff_E=909.46,-6.9,26.623,23.204
6gh8(chain_b)_Lujo_Amb24084696_uff_E=909.46,-6.9,8.64,2.702
6gh8(chain_b)_Lujo_Amb24084696_uff_E=909.46,-6.8,23.809,17.887
6gh8(chain_b)_Lujo_Amb24084696_uff_E=909.46,-6.8,22.865,17.93
6gh8(chain_b)_Lujo_Amb24084697_uff_E=872.02,-7.7,0.0,0.0
6gh8(chain_b)_Lujo_Amb24084697_uff_E=872.02,-7.7,2.972,2.058
6gh8(chain_b)_Lujo_Amb24084697_uff_E=872.02,-7.6,2.59,1.824
6gh8(chain_b)_Lujo_Amb24084697_uff_E=872.02,-7.6,23.724,18.339
6gh8(chain_b)_Lujo_Amb24084697_uff_E=872.02,-7.6,2.482,1.555
6gh8(chain_b)_Lujo_Amb24084697_uff_E=872.02,-7.4,2.05,1.331
6gh8(chain_b)_Lujo_Amb24084697_uff_E=872.02,-7.4,4.044,2.172
6gh8(chain_b)_Lujo_Amb24084697_uff_E=872.02,-7.4,24.178,18.606
